MAKE,MODEL,ODOMETER,PROFIT_MARGIN
Hyundai,Sonata,60423,838875
Hyundai,Sonata,60449,1190150
Hyundai,Sonata,60470,1090200
Hyundai,Sonata,60493,270000
Hyundai,Sonata,60500,1200150
Hyundai,Sonata,60531,949250
Hyundai,Sonata,60539,1020575
Hyundai,Sonata,60629,1210150
Hyundai,Sonata,60637,1209600
Hyundai,Sonata,60660,938850
Hyundai,Sonata,60701,1160450
Hyundai,Sonata,60711,1269350
Hyundai,Sonata,60758,600675
Hyundai,Sonata,60760,919100
Hyundai,Sonata,60772,1329900
Hyundai,Sonata,60810,1119850
Hyundai,Sonata,60869,1079700
Hyundai,Sonata,60874,1000125
Hyundai,Sonata,60892,887950
Hyundai,Sonata,60943,878450
Hyundai,Sonata,60971,1110000
Hyundai,Sonata,60973,1110050
Hyundai,Sonata,60979,1342500
Hyundai,Sonata,60992,1069650
Hyundai,Sonata,60998,1070150
Hyundai,Sonata,61059,1050300
Hyundai,Sonata,61072,960475
Hyundai,Sonata,61089,1090550
Hyundai,Sonata,61127,1089850
Hyundai,Sonata,61139,1140300
Hyundai,Sonata,61176,1421900
Hyundai,Sonata,61182,1089750
Hyundai,Sonata,61184,1149350
Hyundai,Sonata,61253,657150
Hyundai,Sonata,61257,730300
Hyundai,Sonata,61312,858200
Hyundai,Sonata,61327,1109850
Hyundai,Sonata,61350,657875
Hyundai,Sonata,61359,1240350
Hyundai,Sonata,61411,908800
Hyundai,Sonata,61456,1220150
Hyundai,Sonata,61489,1100600
Hyundai,Sonata,61494,619275
Hyundai,Sonata,61545,599875
Hyundai,Sonata,61547,1100000
Hyundai,Sonata,61593,1220300
Hyundai,Sonata,61616,879325
Hyundai,Sonata,61634,1059650
Hyundai,Sonata,61655,1050400
Hyundai,Sonata,61666,687275
Hyundai,Sonata,61677,758175
Hyundai,Sonata,61750,1000900
Hyundai,Sonata,61774,1140400
Hyundai,Sonata,61828,1040150
Hyundai,Sonata,61845,1140600
Hyundai,Sonata,61872,908650
Hyundai,Sonata,61954,1099900
Hyundai,Sonata,61966,528550
Hyundai,Sonata,61990,771125
Hyundai,Sonata,61990,939975
Hyundai,Sonata,62049,768300
Hyundai,Sonata,62090,1031250
Hyundai,Sonata,62120,135525
Hyundai,Sonata,62142,967650
Hyundai,Sonata,62155,998800
Hyundai,Sonata,62186,457575
Hyundai,Sonata,62188,975375
Hyundai,Sonata,62202,779450
Hyundai,Sonata,62227,1150450
Hyundai,Sonata,62262,1000975
Hyundai,Sonata,62266,616825
Hyundai,Sonata,62291,1302300
Hyundai,Sonata,62332,1190200
Hyundai,Sonata,62345,1040675
Hyundai,Sonata,62353,928200
Hyundai,Sonata,62463,1208600
Hyundai,Sonata,62524,1201350
Hyundai,Sonata,62532,1259500
Hyundai,Sonata,62549,879675
Hyundai,Sonata,62598,1020200
Hyundai,Sonata,62647,941125
Hyundai,Sonata,62648,599350
Hyundai,Sonata,62657,1060550
Hyundai,Sonata,62691,1000000
Hyundai,Sonata,62695,1160250
Hyundai,Sonata,62705,1049500
Hyundai,Sonata,62713,1250600
Hyundai,Sonata,62727,858200
Hyundai,Sonata,62738,889600
Hyundai,Sonata,62801,697650
Hyundai,Sonata,62805,808000
Hyundai,Sonata,62868,1009650
Hyundai,Sonata,62907,680450
Hyundai,Sonata,62927,1031225
Hyundai,Sonata,62936,797550
Hyundai,Sonata,62994,999550
Hyundai,Sonata,63009,881675
Hyundai,Sonata,63044,1130300
Hyundai,Sonata,63081,749150
Hyundai,Sonata,63269,1189800
Hyundai,Sonata,63273,980525
Hyundai,Sonata,63312,1120300
Hyundai,Sonata,63344,958700
Hyundai,Sonata,63398,448450
Hyundai,Sonata,63503,920550
Hyundai,Sonata,63570,1020675
Hyundai,Sonata,63603,1101000
Hyundai,Sonata,63614,1050000
Hyundai,Sonata,63650,530375
Hyundai,Sonata,63651,989050
Hyundai,Sonata,63768,839175
Hyundai,Sonata,63793,697625
Hyundai,Sonata,63822,1290900
Hyundai,Sonata,63833,1050575
Hyundai,Sonata,63838,1050350
Hyundai,Sonata,63846,1461150
Hyundai,Sonata,63849,1180100
Hyundai,Sonata,63868,550275
Hyundai,Sonata,63873,388875
Hyundai,Sonata,63898,839476
Hyundai,Sonata,63934,731050
Hyundai,Sonata,63937,1181050
Hyundai,Sonata,63956,1090050
Hyundai,Sonata,63957,1300000
Hyundai,Sonata,63966,1312400
Hyundai,Sonata,63986,1231700
Hyundai,Sonata,64011,1301000
Hyundai,Sonata,64045,939400
Hyundai,Sonata,64113,808700
Hyundai,Sonata,64121,1271550
Hyundai,Sonata,64134,910050
Hyundai,Sonata,64149,988850
Hyundai,Sonata,64224,858725
Hyundai,Sonata,64247,940350
Hyundai,Sonata,64304,640200
Hyundai,Sonata,64319,969750
Hyundai,Sonata,64378,839100
Hyundai,Sonata,64529,899725
Hyundai,Sonata,64547,1150650
Hyundai,Sonata,64604,540075
Hyundai,Sonata,64696,599150
Hyundai,Sonata,64698,1059650
Hyundai,Sonata,64714,521025
Hyundai,Sonata,64728,1020050
Hyundai,Sonata,64740,639450
Hyundai,Sonata,64798,169500
Hyundai,Sonata,64819,601175
Hyundai,Sonata,64876,831850
Hyundai,Sonata,64924,1170000
Hyundai,Sonata,64925,970875
Hyundai,Sonata,64946,479250
Hyundai,Sonata,64953,1050450
Hyundai,Sonata,64961,949350
Hyundai,Sonata,64985,1261050
Hyundai,Sonata,65000,631125
Hyundai,Sonata,65004,1100150
Hyundai,Sonata,65007,1338650
Hyundai,Sonata,65019,1339700
Hyundai,Sonata,65034,1060650
Hyundai,Sonata,65051,1240650
Hyundai,Sonata,65058,1129200
Hyundai,Sonata,65097,1092000
Hyundai,Sonata,65165,1059600
Hyundai,Sonata,65180,629700
Hyundai,Sonata,65226,1028400
Hyundai,Sonata,65330,1259700
Hyundai,Sonata,65360,1030050
Hyundai,Sonata,65392,1069750
Hyundai,Sonata,65420,950250
Hyundai,Sonata,65463,1120350
Hyundai,Sonata,65521,1120200
Hyundai,Sonata,65560,1312200
Hyundai,Sonata,65592,939400
Hyundai,Sonata,65613,970100
Hyundai,Sonata,65624,940150
Hyundai,Sonata,65643,1140550
Hyundai,Sonata,65649,1009950
Hyundai,Sonata,65666,1058700
Hyundai,Sonata,65667,1401050
Hyundai,Sonata,65681,849175
Hyundai,Sonata,65732,640100
Hyundai,Sonata,65760,830400
Hyundai,Sonata,65771,940100
Hyundai,Sonata,65935,839275
Hyundai,Sonata,65941,950275
Hyundai,Sonata,65967,1225600
Hyundai,Sonata,65968,709425
Hyundai,Sonata,65973,981150
Hyundai,Sonata,66014,285425
Hyundai,Sonata,66014,606800
Hyundai,Sonata,66037,829150
Hyundai,Sonata,66066,1045875
Hyundai,Sonata,66070,791325
Hyundai,Sonata,66105,970400
Hyundai,Sonata,66112,629950
Hyundai,Sonata,66116,970375
Hyundai,Sonata,66184,950350
Hyundai,Sonata,66184,1268750
Hyundai,Sonata,66221,1060300
Hyundai,Sonata,66225,1150800
Hyundai,Sonata,66253,950200
Hyundai,Sonata,66257,808975
Hyundai,Sonata,66259,707750
Hyundai,Sonata,66278,761550
Hyundai,Sonata,66310,950375
Hyundai,Sonata,66318,1401200
Hyundai,Sonata,66442,930450
Hyundai,Sonata,66448,1190400
Hyundai,Sonata,66496,1000125
Hyundai,Sonata,66641,1200300
Hyundai,Sonata,66657,1010800
Hyundai,Sonata,66780,900050
Hyundai,Sonata,66825,697725
Hyundai,Sonata,66843,910025
Hyundai,Sonata,66937,478575
Hyundai,Sonata,66989,269975
Hyundai,Sonata,66996,1198950
Hyundai,Sonata,67005,839625
Hyundai,Sonata,67023,920125
Hyundai,Sonata,67093,859350
Hyundai,Sonata,67136,586775
Hyundai,Sonata,67222,738325
Hyundai,Sonata,67244,900075
Hyundai,Sonata,67442,215250
Hyundai,Sonata,67530,299450
Hyundai,Sonata,67580,819000
Hyundai,Sonata,67636,802025
Hyundai,Sonata,67647,920100
Hyundai,Sonata,67652,890775
Hyundai,Sonata,67684,1067300
Hyundai,Sonata,67695,586850
Hyundai,Sonata,67724,899775
Hyundai,Sonata,67740,781325
Hyundai,Sonata,67740,929575
Hyundai,Sonata,67814,1149950
Hyundai,Sonata,67824,899850
Hyundai,Sonata,67866,1225600
Hyundai,Sonata,67867,1088900
Hyundai,Sonata,67881,1050500
Hyundai,Sonata,68024,1120000
Hyundai,Sonata,68045,931525
Hyundai,Sonata,68119,637275
Hyundai,Sonata,68230,229175
Hyundai,Sonata,68231,249575
Hyundai,Sonata,68278,1100850
Hyundai,Sonata,68287,910075
Hyundai,Sonata,68384,1311700
Hyundai,Sonata,68422,889700
Hyundai,Sonata,68455,427625
Hyundai,Sonata,68485,869650
Hyundai,Sonata,68508,1301400
Hyundai,Sonata,68524,530475
Hyundai,Sonata,68581,1079100
Hyundai,Sonata,68591,970825
Hyundai,Sonata,68599,1151925
Hyundai,Sonata,68606,589375
Hyundai,Sonata,68612,979200
Hyundai,Sonata,68632,718325
Hyundai,Sonata,68654,839575
Hyundai,Sonata,68724,638425
Hyundai,Sonata,68778,720975
Hyundai,Sonata,68790,850375
Hyundai,Sonata,68807,950625
Hyundai,Sonata,68819,930200
Hyundai,Sonata,68876,1389650
Hyundai,Sonata,68937,1019600
Hyundai,Sonata,68972,1020250
Hyundai,Sonata,68997,829450
Hyundai,Sonata,69003,1190300
Hyundai,Sonata,69016,969925
Hyundai,Sonata,69071,1049800
Hyundai,Sonata,69160,1128600
Hyundai,Sonata,69196,777800
Hyundai,Sonata,69219,969500
Hyundai,Sonata,69220,527325
Hyundai,Sonata,69321,930150
Hyundai,Sonata,69326,707000
Hyundai,Sonata,69366,1181100
Hyundai,Sonata,69381,798400
Hyundai,Sonata,69398,1150050
Hyundai,Sonata,69489,1149650
Hyundai,Sonata,69504,759800
Hyundai,Sonata,69563,1099550
Hyundai,Sonata,69636,960400
Hyundai,Sonata,69658,1170950
Hyundai,Sonata,69684,1119700
Hyundai,Sonata,69688,980475
Hyundai,Sonata,69730,1240900
Hyundai,Sonata,69738,1271400
Hyundai,Sonata,69749,719725
Hyundai,Sonata,69773,990850
Hyundai,Sonata,69820,488225
Hyundai,Sonata,69843,1119250
Hyundai,Sonata,69845,1030425
Hyundai,Sonata,69853,1229650
Hyundai,Sonata,69872,1181400
Hyundai,Sonata,70093,1030150
Hyundai,Sonata,70100,1060725
Hyundai,Sonata,70144,720550
Hyundai,Sonata,70169,1140050
Hyundai,Sonata,70195,758625
Hyundai,Sonata,70225,1009300
Hyundai,Sonata,70281,969650
Hyundai,Sonata,70322,428475
Hyundai,Sonata,70332,809050
Hyundai,Sonata,70358,1289150
Hyundai,Sonata,70371,1060000
Hyundai,Sonata,70410,990025
Hyundai,Sonata,70412,868825
Hyundai,Sonata,70412,1249650
Hyundai,Sonata,70435,359200
Hyundai,Sonata,70453,829175
Hyundai,Sonata,70461,1069400
Hyundai,Sonata,70468,679675
Hyundai,Sonata,70513,960450
Hyundai,Sonata,70544,710675
Hyundai,Sonata,70612,900025
Hyundai,Sonata,70618,641500
Hyundai,Sonata,70641,950550
Hyundai,Sonata,70650,879825
Hyundai,Sonata,70651,1160150
Hyundai,Sonata,70656,909950
Hyundai,Sonata,70665,989900
Hyundai,Sonata,70675,939300
Hyundai,Sonata,70680,1121100
Hyundai,Sonata,70692,949575
Hyundai,Sonata,70716,550300
Hyundai,Sonata,70743,727600
Hyundai,Sonata,70772,858500
Hyundai,Sonata,70799,1029500
Hyundai,Sonata,70824,1100550
Hyundai,Sonata,70836,949575
Hyundai,Sonata,70896,877450
Hyundai,Sonata,70937,1251000
Hyundai,Sonata,70953,650025
Hyundai,Sonata,71002,539200
Hyundai,Sonata,71015,1079300
Hyundai,Sonata,71090,1059200
Hyundai,Sonata,71108,611000
Hyundai,Sonata,71115,660025
Hyundai,Sonata,71128,1241200
Hyundai,Sonata,71132,1251400
Hyundai,Sonata,71146,1290000
Hyundai,Sonata,71157,899950
Hyundai,Sonata,71182,610125
Hyundai,Sonata,71195,998500
Hyundai,Sonata,71227,1141825
Hyundai,Sonata,71242,330800
Hyundai,Sonata,71289,838700
Hyundai,Sonata,71298,1330700
Hyundai,Sonata,71300,849125
Hyundai,Sonata,71455,1000425
Hyundai,Sonata,71461,1008750
Hyundai,Sonata,71504,741250
Hyundai,Sonata,71519,970750
Hyundai,Sonata,71565,970700
Hyundai,Sonata,71596,608275
Hyundai,Sonata,71604,788100
Hyundai,Sonata,71606,409025
Hyundai,Sonata,71621,830250
Hyundai,Sonata,71628,949450
Hyundai,Sonata,71629,768700
Hyundai,Sonata,71651,869750
Hyundai,Sonata,71653,1020625
Hyundai,Sonata,71653,1171700
Hyundai,Sonata,71657,1151450
Hyundai,Sonata,71764,960100
Hyundai,Sonata,71780,799250
Hyundai,Sonata,71850,1079650
Hyundai,Sonata,71877,920150
Hyundai,Sonata,71886,930550
Hyundai,Sonata,71900,899200
Hyundai,Sonata,72038,940350
Hyundai,Sonata,72042,869575
Hyundai,Sonata,72046,820000
Hyundai,Sonata,72102,760750
Hyundai,Sonata,72113,1250050
Hyundai,Sonata,72126,949800
Hyundai,Sonata,72143,1019500
Hyundai,Sonata,72152,1030000
Hyundai,Sonata,72153,818100
Hyundai,Sonata,72210,1040200
Hyundai,Sonata,72232,698100
Hyundai,Sonata,72312,920825
Hyundai,Sonata,72317,881125
Hyundai,Sonata,72423,1030350
Hyundai,Sonata,72429,1051000
Hyundai,Sonata,72477,899000
Hyundai,Sonata,72525,708375
Hyundai,Sonata,72541,940350
Hyundai,Sonata,72558,670125
Hyundai,Sonata,72590,858700
Hyundai,Sonata,72609,899125
Hyundai,Sonata,72705,1100600
Hyundai,Sonata,72728,1119700
Hyundai,Sonata,72810,879150
Hyundai,Sonata,72846,817750
Hyundai,Sonata,72865,900075
Hyundai,Sonata,72899,1139900
Hyundai,Sonata,72902,849800
Hyundai,Sonata,72938,879075
Hyundai,Sonata,72972,1129900
Hyundai,Sonata,72979,1049550
Hyundai,Sonata,73028,849600
Hyundai,Sonata,73106,461400
Hyundai,Sonata,73111,659350
Hyundai,Sonata,73181,938700
Hyundai,Sonata,73183,777800
Hyundai,Sonata,73237,238450
Hyundai,Sonata,73244,919450
Hyundai,Sonata,73254,970825
Hyundai,Sonata,73269,641300
Hyundai,Sonata,73287,900075
Hyundai,Sonata,73369,1150300
Hyundai,Sonata,73438,940725
Hyundai,Sonata,73460,1150800
Hyundai,Sonata,73496,1009100
Hyundai,Sonata,73506,920175
Hyundai,Sonata,73531,950850
Hyundai,Sonata,73562,999600
Hyundai,Sonata,73584,297875
Hyundai,Sonata,73611,574250
Hyundai,Sonata,73622,807500
Hyundai,Sonata,73639,1059350
Hyundai,Sonata,73667,535250
Hyundai,Sonata,73774,869750
Hyundai,Sonata,73777,1200800
Hyundai,Sonata,73788,870100
Hyundai,Sonata,73804,909150
Hyundai,Sonata,73813,467500
Hyundai,Sonata,73919,939925
Hyundai,Sonata,73937,839775
Hyundai,Sonata,73982,939875
Hyundai,Sonata,74012,1190600
Hyundai,Sonata,74018,839575
Hyundai,Sonata,74041,978600
Hyundai,Sonata,74065,819375
Hyundai,Sonata,74076,758175
Hyundai,Sonata,74083,158650
Hyundai,Sonata,74096,789075
Hyundai,Sonata,74168,1211200
Hyundai,Sonata,74208,721500
Hyundai,Sonata,74223,738600
Hyundai,Sonata,74298,990925
Hyundai,Sonata,74331,949575
Hyundai,Sonata,74351,859275
Hyundai,Sonata,74383,1200700
Hyundai,Sonata,74394,991250
Hyundai,Sonata,74481,779175
Hyundai,Sonata,74504,789875
Hyundai,Sonata,74529,777950
Hyundai,Sonata,74563,748550
Hyundai,Sonata,74584,98050
Hyundai,Sonata,74632,827650
Hyundai,Sonata,74682,730825
Hyundai,Sonata,74696,1270100
Hyundai,Sonata,74757,819200
Hyundai,Sonata,74861,1019300
Hyundai,Sonata,74884,767450
Hyundai,Sonata,74942,839925
Hyundai,Sonata,75014,890325
Hyundai,Sonata,75020,1090750
Hyundai,Sonata,75030,941775
Hyundai,Sonata,75038,1049200
Hyundai,Sonata,75136,1100050
Hyundai,Sonata,75145,798625
Hyundai,Sonata,75155,899625
Hyundai,Sonata,75248,849925
Hyundai,Sonata,75257,1026500
Hyundai,Sonata,75261,850575
Hyundai,Sonata,75261,1170500
Hyundai,Sonata,75397,567375
Hyundai,Sonata,75423,929675
Hyundai,Sonata,75481,530550
Hyundai,Sonata,75530,748525
Hyundai,Sonata,75532,950100
Hyundai,Sonata,75556,829950
Hyundai,Sonata,75635,829550
Hyundai,Sonata,75664,949800
Hyundai,Sonata,75668,1010625
Hyundai,Sonata,75675,770550
Hyundai,Sonata,75694,919300
Hyundai,Sonata,75712,819375
Hyundai,Sonata,75724,1199750
Hyundai,Sonata,75781,690525
Hyundai,Sonata,75877,799100
Hyundai,Sonata,75886,778900
Hyundai,Sonata,75954,730750
Hyundai,Sonata,75965,980225
Hyundai,Sonata,75994,347625
Hyundai,Sonata,76006,569150
Hyundai,Sonata,76069,860500
Hyundai,Sonata,76096,710900
Hyundai,Sonata,76134,1140250
Hyundai,Sonata,76147,768800
Hyundai,Sonata,76171,940450
Hyundai,Sonata,76177,999750
Hyundai,Sonata,76187,730450
Hyundai,Sonata,76188,890100
Hyundai,Sonata,76192,769800
Hyundai,Sonata,76223,960675
Hyundai,Sonata,76410,751525
Hyundai,Sonata,76424,298600
Hyundai,Sonata,76432,610425
Hyundai,Sonata,76463,1178250
Hyundai,Sonata,76481,909400
Hyundai,Sonata,76485,850800
Hyundai,Sonata,76497,880100
Hyundai,Sonata,76498,700775
Hyundai,Sonata,76516,828650
Hyundai,Sonata,76524,1031825
Hyundai,Sonata,76572,1140100
Hyundai,Sonata,76573,1080700
Hyundai,Sonata,76649,910275
Hyundai,Sonata,76675,1110150
Hyundai,Sonata,76695,597175
Hyundai,Sonata,76722,1087650
Hyundai,Sonata,76850,1050675
Hyundai,Sonata,76894,990150
Hyundai,Sonata,76906,931950
Hyundai,Sonata,77074,711300
Hyundai,Sonata,77090,719325
Hyundai,Sonata,77172,880100
Hyundai,Sonata,77188,1070150
Hyundai,Sonata,77285,1049800
Hyundai,Sonata,77321,543100
Hyundai,Sonata,77331,119925
Hyundai,Sonata,77344,1019550
Hyundai,Sonata,77377,900250
Hyundai,Sonata,77387,118150
Hyundai,Sonata,77538,558350
Hyundai,Sonata,77572,1371100
Hyundai,Sonata,77579,1052075
Hyundai,Sonata,77636,749000
Hyundai,Sonata,77644,607275
Hyundai,Sonata,77661,220250
Hyundai,Sonata,77663,799350
Hyundai,Sonata,77682,930425
Hyundai,Sonata,77705,600300
Hyundai,Sonata,77806,273025
Hyundai,Sonata,77822,789200
Hyundai,Sonata,77849,570600
Hyundai,Sonata,77876,1026525
Hyundai,Sonata,77916,449575
Hyundai,Sonata,77934,960950
Hyundai,Sonata,77979,890550
Hyundai,Sonata,78064,819750
Hyundai,Sonata,78130,690775
Hyundai,Sonata,78135,1061925
Hyundai,Sonata,78151,1149350
Hyundai,Sonata,78157,879125
Hyundai,Sonata,78169,368925
Hyundai,Sonata,78192,1100850
Hyundai,Sonata,78208,730875
Hyundai,Sonata,78232,710350
Hyundai,Sonata,78249,601200
Hyundai,Sonata,78289,898300
Hyundai,Sonata,78290,930625
Hyundai,Sonata,78294,1050775
Hyundai,Sonata,78295,979100
Hyundai,Sonata,78315,797150
Hyundai,Sonata,78351,379475
Hyundai,Sonata,78388,910425
Hyundai,Sonata,78398,828700
Hyundai,Sonata,78404,809450
Hyundai,Sonata,78416,617525
Hyundai,Sonata,78429,540400
Hyundai,Sonata,78479,868700
Hyundai,Sonata,78558,691050
Hyundai,Sonata,78590,1010125
Hyundai,Sonata,78726,999150
Hyundai,Sonata,78777,640750
Hyundai,Sonata,78841,499425
Hyundai,Sonata,78861,1040050
Hyundai,Sonata,78881,789050
Hyundai,Sonata,78889,697925
Hyundai,Sonata,78961,839575
Hyundai,Sonata,79000,900525
Hyundai,Sonata,79059,1049650
Hyundai,Sonata,79101,1021800
Hyundai,Sonata,79131,1150550
Hyundai,Sonata,79160,849725
Hyundai,Sonata,79178,689975
Hyundai,Sonata,79206,758275
Hyundai,Sonata,79232,1190900
Hyundai,Sonata,79330,540425
Hyundai,Sonata,79342,1181100
Hyundai,Sonata,79367,870125
Hyundai,Sonata,79386,1208850
Hyundai,Sonata,79393,839725
Hyundai,Sonata,79433,809775
Hyundai,Sonata,79439,987900
Hyundai,Sonata,79452,918200
Hyundai,Sonata,79459,929000
Hyundai,Sonata,79459,1121275
Hyundai,Sonata,79478,809700
Hyundai,Sonata,79553,1201150
Hyundai,Sonata,79605,650875
Hyundai,Sonata,79616,1150650
Hyundai,Sonata,79618,1120350
Hyundai,Sonata,79627,1301100
Hyundai,Sonata,79649,611400
Hyundai,Sonata,79657,1180950
Hyundai,Sonata,79676,1029300
Hyundai,Sonata,79710,348675
Hyundai,Sonata,79739,999800
Hyundai,Sonata,79786,591050
Hyundai,Sonata,79840,701150
Hyundai,Sonata,79861,308375
Hyundai,Sonata,79994,920625
Hyundai,Sonata,80008,315550
Hyundai,Sonata,80042,381725
Hyundai,Sonata,80050,719325
Hyundai,Sonata,80051,1001225
Hyundai,Sonata,80140,367800
Hyundai,Sonata,80181,1010950
Hyundai,Sonata,80250,700825
Hyundai,Sonata,80280,728750
Hyundai,Sonata,80372,949625
Hyundai,Sonata,80430,849075
Hyundai,Sonata,80437,881600
Hyundai,Sonata,80632,534400
Hyundai,Sonata,80658,1159250
Hyundai,Sonata,80686,799375
Hyundai,Sonata,80818,809725
Hyundai,Sonata,80850,128825
Hyundai,Sonata,80864,898700
Hyundai,Sonata,80904,1171050
Hyundai,Sonata,80993,1070050
Hyundai,Sonata,81037,1081425
Hyundai,Sonata,81097,249650
Hyundai,Sonata,81126,940050
Hyundai,Sonata,81234,597500
Hyundai,Sonata,81261,707950
Hyundai,Sonata,81262,334675
Hyundai,Sonata,81268,298700
Hyundai,Sonata,81306,387325
Hyundai,Sonata,81396,1450300
Hyundai,Sonata,81482,567350
Hyundai,Sonata,81673,950325
Hyundai,Sonata,81727,711575
Hyundai,Sonata,81767,999550
Hyundai,Sonata,81797,989850
Hyundai,Sonata,81804,1160900
Hyundai,Sonata,81819,1221300
Hyundai,Sonata,81826,799400
Hyundai,Sonata,81834,520950
Hyundai,Sonata,81847,990425
Hyundai,Sonata,81849,920475
Hyundai,Sonata,81905,570900
Hyundai,Sonata,81917,981075
Hyundai,Sonata,82074,1059800
Hyundai,Sonata,82116,888750
Hyundai,Sonata,82165,999850
Hyundai,Sonata,82253,909650
Hyundai,Sonata,82287,1039600
Hyundai,Sonata,82348,889375
Hyundai,Sonata,82352,860125
Hyundai,Sonata,82374,890425
Hyundai,Sonata,82428,1019500
Hyundai,Sonata,82443,857550
Hyundai,Sonata,82486,751200
Hyundai,Sonata,82503,1150850
Hyundai,Sonata,82602,529350
Hyundai,Sonata,82664,849450
Hyundai,Sonata,82668,900650
Hyundai,Sonata,82693,802200
Hyundai,Sonata,82738,940900
Hyundai,Sonata,82760,1029450
Hyundai,Sonata,82826,759300
Hyundai,Sonata,82853,698550
Hyundai,Sonata,82856,1131050
Hyundai,Sonata,82859,930850
Hyundai,Sonata,82878,817950
Hyundai,Sonata,82983,768525
Hyundai,Sonata,82987,1041725
Hyundai,Sonata,82993,961125
Hyundai,Sonata,83012,759050
Hyundai,Sonata,83112,690175
Hyundai,Sonata,83202,627125
Hyundai,Sonata,83216,459150
Hyundai,Sonata,83224,850075
Hyundai,Sonata,83292,617675
Hyundai,Sonata,83348,810450
Hyundai,Sonata,83382,260175
Hyundai,Sonata,83395,179475
Hyundai,Sonata,83432,732000
Hyundai,Sonata,83435,668250
Hyundai,Sonata,83509,449725
Hyundai,Sonata,83543,850000
Hyundai,Sonata,83586,1139400
Hyundai,Sonata,83590,920275
Hyundai,Sonata,83650,719750
Hyundai,Sonata,83657,751225
Hyundai,Sonata,83684,670675
Hyundai,Sonata,83692,809625
Hyundai,Sonata,83778,627800
Hyundai,Sonata,83856,557200
Hyundai,Sonata,83861,509050
Hyundai,Sonata,83863,499075
Hyundai,Sonata,83885,769900
Hyundai,Sonata,83908,741550
Hyundai,Sonata,83971,418250
Hyundai,Sonata,83988,1099400
Hyundai,Sonata,84046,658500
Hyundai,Sonata,84059,438650
Hyundai,Sonata,84071,889150
Hyundai,Sonata,84101,446100
Hyundai,Sonata,84104,770100
Hyundai,Sonata,84105,399675
Hyundai,Sonata,84132,819725
Hyundai,Sonata,84176,809475
Hyundai,Sonata,84186,370400
Hyundai,Sonata,84195,970325
Hyundai,Sonata,84203,308425
Hyundai,Sonata,84233,617900
Hyundai,Sonata,84409,809550
Hyundai,Sonata,84432,579800
Hyundai,Sonata,84440,911050
Hyundai,Sonata,84457,928700
Hyundai,Sonata,84494,819925
Hyundai,Sonata,84506,1311050
Hyundai,Sonata,84577,648575
Hyundai,Sonata,84606,529700
Hyundai,Sonata,84621,490725
Hyundai,Sonata,84668,900075
Hyundai,Sonata,84704,840175
Hyundai,Sonata,84722,308400
Hyundai,Sonata,84724,979400
Hyundai,Sonata,84752,959950
Hyundai,Sonata,84765,369100
Hyundai,Sonata,84768,729125
Hyundai,Sonata,84769,900775
Hyundai,Sonata,84789,640875
Hyundai,Sonata,84800,1190950
Hyundai,Sonata,84813,521675
Hyundai,Sonata,84834,351150
Hyundai,Sonata,84886,499050
Hyundai,Sonata,84923,1309050
Hyundai,Sonata,84956,128825
Hyundai,Sonata,84956,567350
Hyundai,Sonata,85114,529800
Hyundai,Sonata,85180,688400
Hyundai,Sonata,85195,601850
Hyundai,Sonata,85221,270125
Hyundai,Sonata,85256,1101200
Hyundai,Sonata,85317,788825
Hyundai,Sonata,85331,1201200
Hyundai,Sonata,85355,479125
Hyundai,Sonata,85377,1075100
Hyundai,Sonata,85496,347725
Hyundai,Sonata,85517,469775
Hyundai,Sonata,85525,838725
Hyundai,Sonata,85537,740175
Hyundai,Sonata,85560,788150
Hyundai,Sonata,85623,446025
Hyundai,Sonata,85645,1009500
Hyundai,Sonata,85674,771300
Hyundai,Sonata,85728,830000
Hyundai,Sonata,85748,1021625
Hyundai,Sonata,85808,980275
Hyundai,Sonata,85830,408475
Hyundai,Sonata,85837,858825
Hyundai,Sonata,85883,248700
Hyundai,Sonata,85913,1130650
Hyundai,Sonata,85932,1250550
Hyundai,Sonata,85960,499075
Hyundai,Sonata,85968,1100400
Hyundai,Sonata,86035,69525
Hyundai,Sonata,86037,900500
Hyundai,Sonata,86048,314900
Hyundai,Sonata,86104,721725
Hyundai,Sonata,86163,905900
Hyundai,Sonata,86207,880650
Hyundai,Sonata,86232,759125
Hyundai,Sonata,86257,671025
Hyundai,Sonata,86268,598850
Hyundai,Sonata,86277,601500
Hyundai,Sonata,86306,849950
Hyundai,Sonata,86316,510550
Hyundai,Sonata,86329,144000
Hyundai,Sonata,86332,830000
Hyundai,Sonata,86456,951475
Hyundai,Sonata,86461,730700
Hyundai,Sonata,86510,778550
Hyundai,Sonata,86516,589775
Hyundai,Sonata,86599,739125
Hyundai,Sonata,86618,639925
Hyundai,Sonata,86712,156850
Hyundai,Sonata,86771,990300
Hyundai,Sonata,86779,510375
Hyundai,Sonata,86837,910625
